2017-04-10 19:10:49|238|12.566084
2017-04-10 19:10:52|138|8.574979
2017-04-10 19:10:55|138|8.4227915
2017-04-10 19:10:58|141|8.1059065
2017-04-10 19:11:01|141|8.611454
2017-04-10 19:11:05|152|9.637562
2017-04-10 19:11:08|287|16.700445
2017-04-10 19:11:11|229|16.41252
2017-04-10 19:11:14|234|12.206952
2017-04-10 19:11:17|234|11.5865965
2017-04-10 19:11:21|234|11.466775
2017-04-10 19:11:24|234|11.174089
2017-04-10 19:11:27|234|11.318459
2017-04-10 19:11:30|322|11.7408905
2017-04-10 19:11:33|226|12.47493
2017-04-10 19:11:37|226|12.644595
2017-04-10 19:11:40|226|13.0068245
2017-04-10 19:11:43|227|13.215149
2017-04-10 19:11:46|324|13.585657
2017-04-10 19:11:50|231|12.711183
2017-04-10 19:11:53|231|12.484898
2017-04-10 19:11:56|231|11.776608
2017-04-10 19:11:59|231|10.881877
2017-04-10 19:12:03|231|11.218335
2017-04-10 19:12:06|231|11.407767
2017-04-10 19:12:09|328|12.459678
2017-04-10 19:12:12|233|12.251521
2017-04-10 19:12:16|233|11.996779
2017-04-10 19:12:19|233|12.663755
2017-04-10 19:12:22|233|13.126492
2017-04-10 19:12:25|233|13.540422
2017-04-10 19:12:29|235|13.54209
2017-04-10 19:12:32|237|13.629032
2017-04-10 19:12:35|239|12.23491
2017-04-10 19:12:38|239|12.329864
2017-04-10 19:12:41|335|11.738957
2017-04-10 19:12:45|238|11.908581
2017-04-10 19:12:48|239|13.726282
2017-04-10 19:12:51|238|13.378867
2017-04-10 19:12:54|238|13.137806
2017-04-10 19:12:58|239|12.9681835
2017-04-10 19:13:01|239|12.845138
2017-04-10 19:13:04|239|13.429835
2017-04-10 19:13:07|239|12.640902
2017-04-10 19:13:10|239|11.97268
2017-04-10 19:13:14|239|11.94994
2017-04-10 19:13:17|239|12.711183
2017-04-10 19:13:20|239|12.660771
2017-04-10 19:13:23|237|13.205282
2017-04-10 19:13:27|237|12.684484
2017-04-10 19:13:30|237|12.459936
2017-04-10 19:13:33|237|12.234256
2017-04-10 19:13:36|237|10.711431
2017-04-10 19:13:40|239|12.540585
2017-04-10 19:13:43|239|12.126047
2017-04-10 19:13:46|239|13.043478
2017-04-10 19:13:49|239|12.43332
2017-04-10 19:13:52|239|13.609232
2017-04-10 19:13:56|239|13.322568
2017-04-10 19:13:59|239|13.111467
2017-04-10 19:14:02|239|12.821544
2017-04-10 19:14:05|240|12.72
2017-04-10 19:14:09|240|12.550444
2017-04-10 19:14:12|240|13.123994
2017-04-10 19:14:15|240|13.700281
2017-04-10 19:14:18|240|13.094278
2017-04-10 19:14:22|241|12.52
2017-04-10 19:14:25|336|11.690939
2017-04-10 19:14:28|241|12.926536
2017-04-10 19:14:31|240|13.115416
2017-04-10 19:14:35|336|13.161034
2017-04-10 19:14:38|239|12.927606
2017-04-10 19:14:41|239|13.08
2017-04-10 19:14:44|239|13.3817005
2017-04-10 19:14:47|239|13.268999
2017-04-10 19:14:51|239|12.681159
2017-04-10 19:14:54|239|12.564818
2017-04-10 19:14:57|239|12.555155
2017-04-10 19:15:00|239|12.735282
2017-04-10 19:15:04|239|13.4920635
2017-04-10 19:15:07|240|13.9255705
2017-04-10 19:15:10|240|13.381123
2017-04-10 19:15:13|240|13.561368
2017-04-10 19:15:17|336|13.585657
2017-04-10 19:15:20|244|13.784861
2017-04-10 19:15:23|340|13.28
2017-04-10 19:15:26|340|13.181999
2017-04-10 19:15:30|244|12.8622465
2017-04-10 19:15:33|245|12.76
2017-04-10 19:15:36|247|13.719271
2017-04-10 19:15:39|247|12.909594
2017-04-10 19:15:43|247|13.420948
2017-04-10 19:15:46|247|13.370254
2017-04-10 19:15:49|247|13.4607725
2017-04-10 19:15:52|247|13.296399
2017-04-10 19:15:56|248|13.3935585
2017-04-10 19:15:59|247|12.17742
2017-04-10 19:16:02|247|11.882778
2017-04-10 19:16:05|246|12.376041
2017-04-10 19:16:09|246|12.357787
2017-04-10 19:16:12|247|13.134921
2017-04-10 19:16:15|247|12.872467
2017-04-10 19:16:18|247|12.900673
2017-04-10 19:16:22|247|13.309637
2017-04-10 19:16:25|346|13.641756
2017-04-10 19:16:28|250|13.50278
2017-04-10 19:16:32|250|12.252181
2017-04-10 19:16:35|250|11.755298
2017-04-10 19:16:38|250|12.833798
2017-04-10 19:16:41|251|13.607843
2017-04-10 19:16:45|251|13.40694
2017-04-10 19:16:48|251|12.979818
2017-04-10 19:16:51|248|13.272943
2017-04-10 19:16:54|248|13.027888
2017-04-10 19:16:58|249|13.522138
2017-04-10 19:17:01|249|13.264903
2017-04-10 19:17:04|249|13.114104
2017-04-10 19:17:07|249|12.844037
2017-04-10 19:17:11|249|11.075312
2017-04-10 19:17:14|249|10.555778
2017-04-10 19:17:17|249|12.100639
2017-04-10 19:17:20|249|12.600969
2017-04-10 19:17:24|249|13.046937
2017-04-10 19:17:27|249|12.45012
2017-04-10 19:17:30|249|13.198573
2017-04-10 19:17:33|249|13.251094
2017-04-10 19:17:37|249|13.14741
2017-04-10 19:17:40|249|13.3519335
2017-04-10 19:17:43|249|13.309495
2017-04-10 19:17:46|249|12.903226
2017-04-10 19:17:50|249|12.956278
2017-04-10 19:17:53|249|13.473768
2017-04-10 19:17:56|249|13.493014
2017-04-10 19:18:00|250|13.259668
2017-04-10 19:18:03|249|13.40981
2017-04-10 19:18:06|249|12.974684
2017-04-10 19:18:09|249|13.144227
2017-04-10 19:18:13|248|13.145353
2017-04-10 19:18:16|250|13.517787
2017-04-10 19:18:19|250|12.908366
2017-04-10 19:18:22|250|11.454984
2017-04-10 19:18:26|249|10.951239
2017-04-10 19:18:29|249|11.341853
2017-04-10 19:18:32|249|11.7222
2017-04-10 19:18:35|249|11.5461445
2017-04-10 19:18:39|249|10.72827
2017-04-10 19:18:42|250|10.333863
2017-04-10 19:18:45|250|9.812525
2017-04-10 19:18:48|250|12.251392
2017-04-10 19:18:52|250|12.8904705
2017-04-10 19:18:55|250|12.933119
2017-04-10 19:18:58|250|11.854225
2017-04-10 19:19:01|250|11.263073
2017-04-10 19:19:05|251|13.149481
2017-04-10 19:19:08|251|13.206046
2017-04-10 19:19:11|250|13.081511
2017-04-10 19:19:14|250|12.9659
2017-04-10 19:19:18|249|12.544661
2017-04-10 19:19:21|249|12.951927
2017-04-10 19:19:24|249|12.14172
2017-04-10 19:19:27|249|11.946202
2017-04-10 19:19:31|250|11.361836
2017-04-10 19:19:34|250|11.982484
2017-04-10 19:19:37|249|11.660079
2017-04-10 19:19:40|249|11.526104
2017-04-10 19:19:44|250|12.039216
2017-04-10 19:19:47|249|11.593625
2017-04-10 19:19:50|249|11.347234
2017-04-10 19:19:53|249|12.030075
2017-04-10 19:19:57|347|13.14741
2017-04-10 19:20:00|250|13.072937
2017-04-10 19:20:03|250|13.45006
2017-04-10 19:20:07|251|13.132912
2017-04-10 19:20:10|250|13.132105
2017-04-10 19:20:13|347|13.077835
2017-04-10 19:20:16|250|13.280318
2017-04-10 19:20:20|250|13.404508
2017-04-10 19:20:23|250|13.641756
2017-04-10 19:20:26|250|13.060739
2017-04-10 19:20:29|253|12.554112
2017-04-10 19:20:33|251|12.066906
2017-04-10 19:20:36|254|11.52019
2017-04-10 19:20:39|254|11.428572
2017-04-10 19:20:42|254|13.325472
2017-04-10 19:20:46|255|12.647754
2017-04-10 19:20:49|252|12.977707
2017-04-10 19:20:52|252|12.995246
2017-04-10 19:20:55|252|12.204724
2017-04-10 19:20:59|252|12.559055
2017-04-10 19:21:02|250|12.735849
2017-04-10 19:21:05|250|12.529458
2017-04-10 19:21:09|250|12.583826
2017-04-10 19:21:12|250|12.8685255
2017-04-10 19:21:15|250|12.524772
2017-04-10 19:21:18|250|11.879221
2017-04-10 19:21:22|250|11.889764
2017-04-10 19:21:25|250|13.180742
2017-04-10 19:21:28|250|12.613323
2017-04-10 19:21:31|249|11.252485
2017-04-10 19:21:35|249|10.249308
2017-04-10 19:21:38|249|11.488354
2017-04-10 19:21:41|250|13.203807
2017-04-10 19:21:44|250|12.9921255
2017-04-10 19:21:48|250|12.450437
2017-04-10 19:21:51|250|13.07267
2017-04-10 19:21:54|250|13.099921
2017-04-10 19:21:57|250|12.885375
2017-04-10 19:22:01|250|11.73913
2017-04-10 19:22:04|249|12.01581
2017-04-10 19:22:07|249|11.969877
2017-04-10 19:22:11|249|12.041468
2017-04-10 19:22:14|250|9.801587
2017-04-10 19:22:17|250|10.257425
2017-04-10 19:22:20|250|11.769352
2017-04-10 19:22:24|250|12.39604
2017-04-10 19:22:27|250|12.993681
2017-04-10 19:22:30|251|13.154738
2017-04-10 19:22:33|250|13.61465
2017-04-10 19:22:37|249|13.344116
2017-04-10 19:22:40|249|13.475178
2017-04-10 19:22:43|249|13.304382
2017-04-10 19:22:46|249|12.64637
2017-04-10 19:22:50|249|13.530825
2017-04-10 19:22:53|249|12.796208
2017-04-10 19:22:56|249|12.711531
2017-04-10 19:22:59|249|13.194988
2017-04-10 19:23:03|249|13.711584
2017-04-10 19:23:06|250|13.845538
2017-04-10 19:23:09|250|13.283699
2017-04-10 19:23:13|346|13.5156555
2017-04-10 19:23:16|251|12.709832
2017-04-10 19:23:19|251|12.584898
2017-04-10 19:23:22|250|12.382445
